Airline,Origin,Destination,Total_Delay,Latitude_OR,Longitude_OR,Latitude_DEST,Longitude_DEST
WN,SJC,OGG,1.81,37.362598,-121.929001,20.8986,-156.429993
WN,SJU,FLL,1.8,18.43939972,-66.00180054,26.072599,-80.152702
WN,CHS,HOU,1.79,32.89860153,-80.04049683,29.64539909,-95.27890015
WN,PVD,FLL,1.79,41.732601,-71.420403,26.072599,-80.152702
WN,SDF,MDW,1.77,38.1744,-85.736,41.785999,-87.752403
WN,MKE,RSW,1.74,42.94720078,-87.89659882,26.53619957,-81.75520325
WN,IND,LAS,1.73,39.7173,-86.294403,36.08010101,-115.1520004
WN,BHM,HOU,1.68,33.56290054,-86.75350189,29.64539909,-95.27890015
WN,PIT,LAS,1.67,40.49150085,-80.23290253,36.08010101,-115.1520004
WN,CMH,BWI,1.67,39.998001,-82.891899,39.1754,-76.668297
WN,PVD,MDW,1.66,41.732601,-71.420403,41.785999,-87.752403
WN,RSW,MCI,1.66,26.53619957,-81.75520325,39.2976,-94.713898
WN,GEG,LAS,1.65,47.61989975,-117.5339966,36.08010101,-115.1520004
WN,BOI,SJC,1.64,43.5644,-116.223,37.362598,-121.929001
WN,BWI,BHM,1.63,39.1754,-76.668297,33.56290054,-86.75350189
WN,SAN,MDW,1.62,32.73360062,-117.1900024,41.785999,-87.752403
WN,DEN,ELP,1.62,39.86169815,-104.6729965,31.80719948,-106.3779984
WN,ROC,BWI,1.62,43.1189003,-77.67240143,39.1754,-76.668297
WN,ISP,BWI,1.62,40.79520035,-73.10019684,39.1754,-76.668297
WN,ALB,BWI,1.61,42.74829865,-73.80169678,39.1754,-76.668297
WN,RDU,AUS,1.61,35.87760162,-78.78749847,30.19449997,-97.66989899
WN,OKC,ATL,1.59,35.39310074,-97.60070038,33.6367,-84.428101
WN,ROC,MCO,1.57,43.1189003,-77.67240143,28.42939949,-81.30899811
WN,MKE,BWI,1.56,42.94720078,-87.89659882,39.1754,-76.668297
WN,JAX,HOU,1.54,30.49410057,-81.68789673,29.64539909,-95.27890015
WN,PIT,STL,1.54,40.49150085,-80.23290253,38.748697,-90.370003
WN,ATL,OKC,1.52,33.6367,-84.428101,35.39310074,-97.60070038
WN,OAK,STL,1.51,37.721298,-122.221001,38.748697,-90.370003
WN,BOS,AUS,1.5,42.36429977,-71.00520325,30.19449997,-97.66989899
WN,MKE,DEN,1.48,42.94720078,-87.89659882,39.86169815,-104.6729965
WN,ICT,STL,1.46,37.649899,-97.433098,38.748697,-90.370003
WN,CLE,BNA,1.41,41.4117012,-81.84980011,36.12450027,-86.67819977
WN,CAK,ATL,1.41,40.91609955,-81.44219971,33.6367,-84.428101
WN,CLE,BWI,1.39,41.4117012,-81.84980011,39.1754,-76.668297
WN,DTW,MCO,1.39,42.21239853,-83.35340118,28.42939949,-81.30899811
WN,RIC,ATL,1.38,37.50519943,-77.31970215,33.6367,-84.428101
WN,CMH,FLL,1.38,39.998001,-82.891899,26.072599,-80.152702
WN,MCI,BWI,1.36,39.2976,-94.713898,39.1754,-76.668297
WN,ECP,STL,1.35,30.357106,-85.795414,38.748697,-90.370003
WN,CLE,RSW,1.34,41.4117012,-81.84980011,26.53619957,-81.75520325
WN,GEG,DEN,1.33,47.61989975,-117.5339966,39.86169815,-104.6729965
WN,CVG,MCO,1.33,39.04880142,-84.6678009,28.42939949,-81.30899811
WN,MKE,BNA,1.31,42.94720078,-87.89659882,36.12450027,-86.67819977
WN,RDU,FLL,1.31,35.87760162,-78.78749847,26.072599,-80.152702
WN,BUF,BWI,1.29,42.94049835,-78.73220062,39.1754,-76.668297
WN,PHL,PBI,1.29,39.87189865,-75.2410965,26.68320084,-80.09559631
WN,RNO,SJC,1.28,39.49909973,-119.7679977,37.362598,-121.929001
WN,CMH,DEN,1.26,39.998001,-82.891899,39.86169815,-104.6729965
WN,BNA,ORF,1.25,36.12450027,-86.67819977,36.89459991,-76.20120239
WN,TPA,OMA,1.24,27.97550011,-82.53320313,41.3032,-95.894096
WN,PDX,HOU,1.22,45.58869934,-122.5979996,29.64539909,-95.27890015
WN,LGB,OAK,1.21,33.81769943,-118.1520004,37.721298,-122.221001
WN,ICT,LAS,1.19,37.649899,-97.433098,36.08010101,-115.1520004
WN,OMA,LAX,1.16,41.3032,-95.894096,33.94250107,-118.4079971
WN,PIT,ATL,1.15,40.49150085,-80.23290253,33.6367,-84.428101
WN,HOU,SDF,1.15,29.64539909,-95.27890015,38.1744,-85.736
WN,PIT,LAX,1.14,40.49150085,-80.23290253,33.94250107,-118.4079971
WN,MHT,MCO,1.11,42.932598,-71.435699,28.42939949,-81.30899811
WN,MKE,FLL,1.11,42.94720078,-87.89659882,26.072599,-80.152702
WN,GEG,SMF,1.11,47.61989975,-117.5339966,38.69540024,-121.5910034
WN,PIT,BWI,1.1,40.49150085,-80.23290253,39.1754,-76.668297
WN,IAD,LAS,1.09,38.94449997,-77.45580292,36.08010101,-115.1520004
WN,LAS,AMA,1.06,36.08010101,-115.1520004,35.219398,-101.706001
WN,FNT,MCO,1.06,42.9654007,-83.74359894,28.42939949,-81.30899811
WN,MSP,LAS,1.05,44.882,-93.221802,36.08010101,-115.1520004
WN,PIT,DEN,1.03,40.49150085,-80.23290253,39.86169815,-104.6729965
WN,SMF,DAL,1,38.69540024,-121.5910034,32.847099,-96.851799
WN,ONT,PDX,0.93,34.05599976,-117.6009979,45.58869934,-122.5979996
WN,SNA,STL,0.91,33.67570114,-117.8679962,38.748697,-90.370003
WN,OAK,OGG,0.87,37.721298,-122.221001,20.8986,-156.429993
WN,SFO,AUS,0.81,37.61899948,-122.375,30.19449997,-97.66989899
WN,MKE,LAS,0.79,42.94720078,-87.89659882,36.08010101,-115.1520004
WN,OMA,HOU,0.73,41.3032,-95.894096,29.64539909,-95.27890015
WN,RNO,MDW,0.72,39.49909973,-119.7679977,41.785999,-87.752403
WN,HOU,CMH,0.66,29.64539909,-95.27890015,39.998001,-82.891899
WN,ABQ,SNA,0.61,35.040199,-106.609001,33.67570114,-117.8679962
WN,CLE,MKE,0.6,41.4117012,-81.84980011,42.94720078,-87.89659882
WN,SJC,BNA,0.59,37.362598,-121.929001,36.12450027,-86.67819977
WN,MSP,OAK,0.56,44.882,-93.221802,37.721298,-122.221001
WN,BUF,FLL,0.54,42.94049835,-78.73220062,26.072599,-80.152702
WN,PIT,MSY,0.52,40.49150085,-80.23290253,29.99340057,-90.25800323
WN,TPA,GRR,0.49,27.97550011,-82.53320313,42.88079834,-85.52279663
WN,LAS,IAD,0.45,36.08010101,-115.1520004,38.94449997,-77.45580292
WN,ELP,SAN,0.45,31.80719948,-106.3779984,32.73360062,-117.1900024
WN,RSW,DCA,0.43,26.53619957,-81.75520325,38.8521,-77.037697
WN,MSP,ATL,0.39,44.882,-93.221802,33.6367,-84.428101
WN,CLE,LAS,0.39,41.4117012,-81.84980011,36.08010101,-115.1520004
WN,IND,FLL,0.37,39.7173,-86.294403,26.072599,-80.152702
WN,MCI,RDU,0.34,39.2976,-94.713898,35.87760162,-78.78749847
WN,MAF,LAS,0.33,31.94249916,-102.2020035,36.08010101,-115.1520004
WN,SJC,MSY,0.33,37.362598,-121.929001,29.99340057,-90.25800323
WN,BUF,LAS,0.32,42.94049835,-78.73220062,36.08010101,-115.1520004
WN,MCI,SAT,0.31,39.2976,-94.713898,29.53370094,-98.46980286
WN,ALB,RSW,0.3,42.74829865,-73.80169678,26.53619957,-81.75520325
WN,RSW,GRR,0.3,26.53619957,-81.75520325,42.88079834,-85.52279663
WN,BOI,SAN,0.27,43.5644,-116.223,32.73360062,-117.1900024
WN,BOS,HOU,0.25,42.36429977,-71.00520325,29.64539909,-95.27890015
WN,MHT,BWI,0.23,42.932598,-71.435699,39.1754,-76.668297
WN,MSP,BNA,0.22,44.882,-93.221802,36.12450027,-86.67819977
WN,ICT,PHX,0.17,37.649899,-97.433098,33.43429947,-112.012001
WN,DAY,MDW,0.14,39.90240097,-84.2193985,41.785999,-87.752403
WN,SJC,BWI,0.13,37.362598,-121.929001,39.1754,-76.668297
WN,DEN,RSW,0.1,39.86169815,-104.6729965,26.53619957,-81.75520325
WN,MCO,DAY,0.04,28.42939949,-81.30899811,39.90240097,-84.2193985
WN,GEG,OAK,0.03,47.61989975,-117.5339966,37.721298,-122.221001
WN,CLE,MCO,-0.09,41.4117012,-81.84980011,28.42939949,-81.30899811
WN,PHL,FLL,-0.09,39.87189865,-75.2410965,26.072599,-80.152702
WN,DEN,CHS,-0.09,39.86169815,-104.6729965,32.89860153,-80.04049683
WN,SEA,STL,-0.12,47.449001,-122.308998,38.748697,-90.370003
WN,PHX,CVG,-0.12,33.43429947,-112.012001,39.04880142,-84.6678009
WN,BNA,MKE,-0.16,36.12450027,-86.67819977,42.94720078,-87.89659882
WN,MKE,CLE,-0.17,42.94720078,-87.89659882,41.4117012,-81.84980011
WN,SAT,OAK,-0.23,29.53370094,-98.46980286,37.721298,-122.221001
WN,MKE,ATL,-0.29,42.94720078,-87.89659882,33.6367,-84.428101
WN,DEN,CVG,-0.3,39.86169815,-104.6729965,39.04880142,-84.6678009
WN,LAX,OKC,-0.3,33.94250107,-118.4079971,35.39310074,-97.60070038
WN,SEA,ATL,-0.3,47.449001,-122.308998,33.6367,-84.428101
WN,PHX,ICT,-0.32,33.43429947,-112.012001,37.649899,-97.433098
WN,DAY,TPA,-0.4,39.90240097,-84.2193985,27.97550011,-82.53320313
WN,ONT,MDW,-0.42,34.05599976,-117.6009979,41.785999,-87.752403
WN,RIC,TPA,-0.43,37.50519943,-77.31970215,27.97550011,-82.53320313
WN,PHX,DSM,-0.5,33.43429947,-112.012001,41.5340004,-93.6631012
WN,LGB,SMF,-0.5,33.81769943,-118.1520004,38.69540024,-121.5910034
WN,BDL,PBI,-0.54,41.93889999,-72.68319702,26.68320084,-80.09559631
WN,MHT,FLL,-0.55,42.932598,-71.435699,26.072599,-80.152702
WN,FLL,MHT,-0.55,26.072599,-80.152702,42.932598,-71.435699
WN,MCO,FNT,-0.55,28.42939949,-81.30899811,42.9654007,-83.74359894
WN,PIT,HOU,-0.61,40.49150085,-80.23290253,29.64539909,-95.27890015
WN,AUS,RDU,-0.62,30.19449997,-97.66989899,35.87760162,-78.78749847
WN,MCO,CVG,-0.63,28.42939949,-81.30899811,39.04880142,-84.6678009
WN,FNT,TPA,-0.64,42.9654007,-83.74359894,27.97550011,-82.53320313
WN,ALB,FLL,-0.65,42.74829865,-73.80169678,26.072599,-80.152702
WN,SJC,LGB,-0.66,37.362598,-121.929001,33.81769943,-118.1520004
WN,DEN,ORF,-0.69,39.86169815,-104.6729965,36.89459991,-76.20120239
WN,MSP,PHL,-0.7,44.882,-93.221802,39.87189865,-75.2410965
WN,MDW,PWM,-0.78,41.785999,-87.752403,43.64619827,-70.30930328
WN,DSM,PHX,-0.79,41.5340004,-93.6631012,33.43429947,-112.012001
WN,SDF,DAL,-0.81,38.1744,-85.736,32.847099,-96.851799
WN,MCO,ROC,-0.85,28.42939949,-81.30899811,43.1189003,-77.67240143
WN,BDL,RSW,-0.88,41.93889999,-72.68319702,26.53619957,-81.75520325
WN,BDL,DEN,-0.94,41.93889999,-72.68319702,39.86169815,-104.6729965
WN,MHT,MDW,-0.99,42.932598,-71.435699,41.785999,-87.752403
WN,CMH,HOU,-1.07,39.998001,-82.891899,29.64539909,-95.27890015
WN,RDU,SJC,-1.13,35.87760162,-78.78749847,37.362598,-121.929001
WN,RSW,FNT,-1.15,26.53619957,-81.75520325,42.9654007,-83.74359894
WN,PWM,MDW,-1.22,43.64619827,-70.30930328,41.785999,-87.752403
WN,SDF,DEN,-1.23,38.1744,-85.736,39.86169815,-104.6729965
WN,LGB,DEN,-1.26,33.81769943,-118.1520004,39.86169815,-104.6729965
WN,TUS,MDW,-1.3,32.11610031,-110.9410019,41.785999,-87.752403
WN,MCI,PNS,-1.33,39.2976,-94.713898,30.47340012,-87.18659973
WN,GRR,DEN,-1.37,42.88079834,-85.52279663,39.86169815,-104.6729965
WN,BDL,FLL,-1.43,41.93889999,-72.68319702,26.072599,-80.152702
WN,GRR,TPA,-1.47,42.88079834,-85.52279663,27.97550011,-82.53320313
WN,OMA,SAN,-1.48,41.3032,-95.894096,32.73360062,-117.1900024
WN,MSP,BOS,-1.8,44.882,-93.221802,42.36429977,-71.00520325
WN,RSW,DEN,-1.86,26.53619957,-81.75520325,39.86169815,-104.6729965
WN,CLE,DEN,-1.98,41.4117012,-81.84980011,39.86169815,-104.6729965
WN,MSP,DAL,-2.05,44.882,-93.221802,32.847099,-96.851799
WN,SMF,BWI,-2.06,38.69540024,-121.5910034,39.1754,-76.668297
WN,SMF,STL,-2.08,38.69540024,-121.5910034,38.748697,-90.370003
WN,PBI,MDW,-2.1,26.68320084,-80.09559631,41.785999,-87.752403
WN,SJC,TUS,-2.2,37.362598,-121.929001,32.11610031,-110.9410019
WN,CMH,OKC,-2.4,39.998001,-82.891899,35.39310074,-97.60070038
WN,LGA,FLL,-2.46,40.77719879,-73.87259674,26.072599,-80.152702
WN,IAD,FLL,-2.8,38.94449997,-77.45580292,26.072599,-80.152702
WN,MKE,HOU,-3.04,42.94720078,-87.89659882,29.64539909,-95.27890015
WN,SAT,ABQ,-3.05,29.53370094,-98.46980286,35.040199,-106.609001
WN,SMF,AUS,-3.06,38.69540024,-121.5910034,30.19449997,-97.66989899
WN,LBB,DEN,-3.3,33.663601,-101.822998,39.86169815,-104.6729965
WN,SAN,OMA,-3.3,32.73360062,-117.1900024,41.3032,-95.894096
WN,SEA,ABQ,-3.4,47.449001,-122.308998,35.040199,-106.609001
WN,PBI,STL,-3.5,26.68320084,-80.09559631,38.748697,-90.370003
WN,LGB,SJC,-3.56,33.81769943,-118.1520004,37.362598,-121.929001
WN,RIC,MCO,-3.64,37.50519943,-77.31970215,28.42939949,-81.30899811
WN,DTW,TPA,-3.64,42.21239853,-83.35340118,27.97550011,-82.53320313
WN,PDX,STL,-3.65,45.58869934,-122.5979996,38.748697,-90.370003
WN,BDL,STL,-3.67,41.93889999,-72.68319702,38.748697,-90.370003
WN,MKE,SAN,-3.77,42.94720078,-87.89659882,32.73360062,-117.1900024
WN,SJC,HNL,-4.03,37.362598,-121.929001,21.32062,-157.924228
WN,DAL,TUS,-4.1,32.847099,-96.851799,32.11610031,-110.9410019
WN,PIT,PBI,-4.2,40.49150085,-80.23290253,26.68320084,-80.09559631
WN,TPA,FNT,-4.27,27.97550011,-82.53320313,42.9654007,-83.74359894
WN,IND,AUS,-4.27,39.7173,-86.294403,30.19449997,-97.66989899
WN,BNA,SMF,-4.33,36.12450027,-86.67819977,38.69540024,-121.5910034
WN,SJC,ELP,-4.38,37.362598,-121.929001,31.80719948,-106.3779984
WN,PHX,LGA,-4.42,33.43429947,-112.012001,40.77719879,-73.87259674
WN,PBI,BDL,-4.73,26.68320084,-80.09559631,41.93889999,-72.68319702
WN,MCO,RIC,-5.35,28.42939949,-81.30899811,37.50519943,-77.31970215
WN,ABQ,SEA,-5.4,35.040199,-106.609001,47.449001,-122.308998
WN,FLL,OKC,-5.53,26.072599,-80.152702,35.39310074,-97.60070038
WN,CLE,TPA,-5.54,41.4117012,-81.84980011,27.97550011,-82.53320313
WN,CLE,MSY,-5.63,41.4117012,-81.84980011,29.99340057,-90.25800323
WN,SMF,MSY,-5.64,38.69540024,-121.5910034,29.99340057,-90.25800323
WN,SFO,ONT,-5.67,37.61899948,-122.375,34.05599976,-117.6009979
WN,DAL,CRP,-5.75,32.847099,-96.851799,27.77039909,-97.50119781
WN,DAY,MCO,-5.94,39.90240097,-84.2193985,28.42939949,-81.30899811
WN,TUS,SJC,-5.98,32.11610031,-110.9410019,37.362598,-121.929001
WN,CRP,DAL,-7.15,27.77039909,-97.50119781,32.847099,-96.851799
WN,MCO,TUL,-7.51,28.42939949,-81.30899811,36.19839859,-95.88809967
WN,LGA,PHX,-7.85,40.77719879,-73.87259674,33.43429947,-112.012001
WN,MSY,MKE,-8,29.99340057,-90.25800323,42.94720078,-87.89659882
WN,MSY,CLE,-9.02,29.99340057,-90.25800323,41.4117012,-81.84980011
WN,TPA,RIC,-9.8,27.97550011,-82.53320313,37.50519943,-77.31970215
WN,TUS,DAL,-12.99,32.11610031,-110.9410019,32.847099,-96.851799
WN,OKC,LAX,-13.8,35.39310074,-97.60070038,33.94250107,-118.4079971
WN,OKC,CMH,-14.8,35.39310074,-97.60070038,39.998001,-82.891899
WN,BHM,FLL,-15.07,33.56290054,-86.75350189,26.072599,-80.152702
WN,JAX,LAS,-17.14,30.49410057,-81.68789673,36.08010101,-115.1520004
